channel_id,category_id,channel_name,channel_name_en,channel_image,channel_url,channel_referer,channel_agent,channel_origin,need_vpn,for_iran,popular,isvip,category_name,category_name_en,channel_headers,sourses
397,20,جم اینترتیمنت,Gem Entertainment,1782140219545.png,https://northtelecom.b-cdn.net/GEMENTERTAINMENTSD.m3u8,,,,0,1,657908,0,شبکه های جم,GEM TV Networks,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}","[{'ID': 877, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/__TH7XkkiqAgFp7gZKE7rQ__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
879,26,ام بی سی مود,MBC Mood,1782140219409.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-mood/78367bf48ccdba501d0d014a10c21031/index.m3u8,,,,1,1,655868,0,عربی,Arabic,,"[{'ID': 744, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/MBCMood/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
156,1,کافه بازی,Cafe Bazi,1782140219514.png,https://www.fam.ir/live/hls/igap/nvod4.m3u8,https://www.fam.ir/player/nvod4/igap,,,0,1,630163,0,سرگرمی,Entertainment,,[]
138,3,شبکه خوزستان,Shabake Khozestan,1782140219618.png,https://ncdn.telewebion.ir/khoozestan/live/playlist.m3u8,,,,0,1,625539,0,استانی,Regional,,[]
642,4,مون باگ,Moonbug,1782140219644.png,https://moonbug-rokuus.amagi.tv/playlist.m3u8,,,,0,1,610065,0,کودک و نوجوان,Kids & Teens,,[]
211,6,رادیو شادی,Radio Shadi,1782140219405.png,http://ice9.securenetsystems.net/SHADI,,,,0,1,609279,0,رادیو - موزیک,Radio - Music,,[]
288,26,ام بی سی,MBC,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-1/15cf99af5de54063fdabfefe66adc075/index.m3u8,,,,0,1,602736,0,عربی,Arabic,,[]
290,26,ام بی سی 2,MBC 2,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-2/51db9d7fa48a27d051f1eecb68069151/index.mpd?decryption_key=e3ce77324a3d4fa2a913b26cc1976052:17774f82a3b9e33ea7a149596acbb20f,,,,0,1,601736,0,عربی,Arabic,,[]
291,26,ام بی سی 3,MBC 3,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8,,,,0,1,601736,0,عربی,Arabic,,[]
292,26,ام بی سی 4,MBC 4,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-4/24f134f1cd63db9346439e96b86ca6ed/index.m3u8,,,,0,1,600736,0,عربی,Arabic,,[]
293,26,ام بی سی 5,MBC 5,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-5/ee6b000cee0629411b666ab26cb13e9b/index.m3u8,,,,0,1,600036,0,عربی,Arabic,,[]
880,26,ام بی سی مصر,MBC Masr,1782140219410.jpg,https://shd-gcp-live.lg.mncdn.com/live/bitmovin-mbc-masr/956eac069c78a35d47245db6cdbb1575/index.m3u8,,,,0,1,600035,0,عربی,Arabic,,[]
881,26,ام بی سی مصر 2,MBC Masr 2,1782140219411.jpg,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-2/754931856515075b0aabf0e583495c68/index.m3u8,,,,0,1,600034,0,عربی,Arabic,,[]
207,6,رادیو نشاط,neshat,1782140219649.png,https://neshat2019.radioca.st/stream,,,,0,1,596128,0,رادیو - موزیک,Radio - Music,,[]
690,4,گوگولی تون,Toon Goggles,1782140219737.png,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=37,,,,0,1,588792,0,کودک و نوجوان,Kids & Teens,,[]
295,26,ام بی سی عراق,MBC Iraq,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-iraq/e38c44b1b43474e1c39cb5b90203691e/index.m3u8,,,,0,1,585406,0,عربی,Arabic,,[]
572,26,ام بی سی دراما پلاس,MBC Drama+,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-plus-drama/e37251ec2aac8f6c98f75cd0fa37cd28/index.m3u8,,,,0,1,584406,0,عربی,Arabic,,[]
217,7,رادیو صدای آمریکا,Radio Voice of America,1782140219460.png,https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8,,,,0,1,572613,0,رادیو - اخبار,Radio - News,,[]
402,16,خانه فیلم,Khane Film,1782140219584.png,https://serversecond.ardanmi.com/live/IOw3njiTS4OPDsbICKaoiw__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,563495,0,فیلم و سریال,Movies & Series,,"[{'ID': 895, 'title': 'سرورخارج2', 'channel_url': 'https://serversecond.ardanmi.com/live/IOw3njiTS4OPDsbICKaoiw__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
24,2,شبکه نمایش,Shabake Namayesh,1782140219702.png,https://ncdn.telewebion.ir/namayesh/live/playlist.m3u8,,,,0,1,562887,0,سراسری,National,,[]
206,0,رادیو خاطره,Khatereh Radio,1782140219586.png,https://radio.khatereh.online/radio-stream,https://khatereh.online/,,,1,1,560236,0,,,,[]
896,1,ستاره تی‌وی,Setareh TV,1784544020160.jpg,https://setarehhls.wns.live/hls/stream.m3u8,,,,0,1,553566,0,سرگرمی,Entertainment,,"[{'ID': 581, 'title': 'سرور مناسب ایران ', 'channel_url': 'https://rirtv.tamashaland.com/live/XRo7X7OWhzruxFA9rZIaKQ__/master.m3u8', 'channel_referer': 'http://sal2000new.online/', 'channel_origin': 'http://sal2000new.online', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
514,16,فیلم۱,Film1,1782140219531.png,https://amc-scaresbyshudder-1-us.plex.wurl.tv/playlist.m3u8,,,,0,1,546995,0,فیلم و سریال,Movies & Series,,[]
842,16,کانال جدید,Kanal Jadid,1782140219643.jpg,https://kjhls.wns.live/hls/stream.m3u8,,,,1,1,546484,0,فیلم و سریال,Movies & Series,,[]
151,1,ای اف ان تی‌وی,AFN TV,1782140219484.png,https://bozztv.com/1gbw5/tintv2/tintv2/playlist.m3u8,,,,0,1,543718,0,سرگرمی,Entertainment,,[]
227,7,رادیو فردا,Radio Farda,1782140219455.jpg,https://n02.radiojar.com/cp13r2cpn3quv?rj-ttl=5&rj-tok=AAABdKGZL8EA6kz0Ko9AZ00Nkg,,,,0,1,542796,0,رادیو - اخبار,Radio - News,,[]
10,2,شبکه یک,Shabake 1,1782140219689.png,https://ncdn.telewebion.ir/tv1/live/playlist.m3u8,https://sainaertebat.com/,,,0,1,537466,0,سراسری,National,,"[{'ID': 745, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live2/irib-tv1/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
17,2,شبکه خبر 2,Shabake Khabar 2,1782140219700.png,https://ncdn.telewebion.ir/irinn2/live/playlist.m3u8,,,,0,1,517258,0,سراسری,National,,[]
126,3,شبکه آذربایجان غربی,Shabake Oromiye,1782140219602.png,https://ncdn.telewebion.ir/azarbayjangharbi/live/playlist.m3u8,,,,0,1,508295,0,استانی,Regional,,[]
885,4,گولی,Gulli,1782442068259.jpg,http://99.27.51.147:8080/Gulli/index.m3u8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.3",,0,1,499064,0,کودک و نوجوان,Kids & Teens,,"[{'ID': 578, 'title': 'سرور 1', 'channel_url': 'http://41.205.77.102/GULLI/index.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
895,4,شبکه گولی دخترانه,Gulli Girl,1782442068259.jpg,https://stream8.cinerama.uz/1445/tracks-v1a1/mono.m3u8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.3",,0,1,499063,0,کودک و نوجوان,Kids & Teens,,[]
578,26,العربیه,Al Arabiya,1782140219443.png,https://live.alarabiya.net/alarabiapublish/alarabiya.smil/playlist.m3u8,,,,1,1,495219,0,عربی,Arabic,,[]
141,3,شبکه هامون,Shabake Hamon,1782140219610.png,https://ncdn.telewebion.ir/hamoon/live/playlist.m3u8,,,,0,1,483736,0,استانی,Regional,,[]
488,24,دنیای نو,Dunya Naw TV,1782140219481.png,https://dunyanhls.wns.live/hls/stream.m3u8,,,,1,1,466626,0,افغانستان,Afghanistan,,[]
828,16,کافه فیلم,Cafe Film,1782140219507.png,https://piraxy.tamashaland.com/cors?url=https://cafefhls.wns.live/hls/stream.m3u8,https://tamashaland.com/,,,0,1,465442,0,فیلم و سریال,Movies & Series,,"[{'ID': 393, 'title': 'سرور 1', 'channel_url': 'https://cafefhls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://cafefhls.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 784, 'title': 'سرورخارج2', 'channel_url': 'https://cafefhls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
349,9,تراول اکس‌پی,Travel XP,1782140219738.png,https://travelxp-travelxp-1-eu.rakuten.wurl.tv/playlist.m3u8,,,,0,1,458986,0,مستند,Documentary,,[]
445,1,تین تی‌وی,Tin TV,1782140219734.png,https://bozztv.com/1gbw5/tintv/tintv/playlist.m3u8,,,,0,1,453295,0,سرگرمی,Entertainment,,"[{'ID': 850, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/AP%20Tasvir%20e%20Iran/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
157,10,الکوثر,Al kawthar,1782140219488.png,https://ncdn.telewebion.ir/kawthar/live/playlist.m3u8,,,,0,1,449146,0,برون مرزی,International,,[]
889,5,گرند اسپورت,Grand sport,1782495303415.jpg,https://northtelecom.b-cdn.net/GrandSport.m3u8,https://northtelecom.b-cdn.net/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",https://northtelecom.b-cdn.net,0,1,446160,0,ورزشی,Sports,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}",[]
890,16,گرند سینما,Grand Cinema,1782140219424.jpg,https://northtelecom.b-cdn.net/GrandCinema.m3u8,,,,0,1,446160,0,فیلم و سریال,Movies & Series,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}","[{'ID': 592, 'title': 'سرورمناسب ایران۱', 'channel_url': 'https://cp12.adabmedia.com/hls/grcnm/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 593, 'title': 'سرورمناسب ایران۲', 'channel_url': 'http://46.245.122.7:8080/hls/grcnm/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
891,1,گرند تیوی,Grand TV,1782140229424.jpg,https://northtelecom.b-cdn.net/GrandTV.m3u8,,,,0,1,446160,0,سرگرمی,Entertainment,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}",[]
892,16,گرند سریس,Grand Series,1781140219446.jpg,https://northtelecom.b-cdn.net/GrandSeries.m3u8,,,,0,1,446160,0,فیلم و سریال,Movies & Series,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}","[{'ID': 577, 'title': 'سرور 1', 'channel_url': 'https://main.ardanmi.com/live/n6il4ugyK41jg_oHAbs2Ig__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
893,4,گرند تون,Grand Toon,1182140219436.png,https://northtelecom.b-cdn.net/GrandToon.m3u8,,,,0,1,446160,0,کودک و نوجوان,Kids & Teens,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}",[]
135,3,شبکه خراسان رضوی,Shabake khorasan,1782140219617.png,https://ncdn.telewebion.ir/khorasanrazavi/live/playlist.m3u8,,,,0,1,444418,0,استانی,Regional,,[]
351,9,کانال فضای باز,Outdoor Channel,1782140219659.png,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00718-outdoorchannela-outdoortvnz-samsungnz/playlist.m3u8,,,,0,1,442960,0,مستند,Documentary,,[]
377,16,نت تی‌وی,Net TV,1782140219652.png,https://ca.onetvapi.win:8443/nethls.wns.live/hls/stream.m3u8?token=onetv202,https://onetv202.app,,,0,1,431799,0,فیلم و سریال,Movies & Series,,"[{'ID': 246, 'title': 'سرور ۱', 'channel_url': 'https://nethls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 247, 'title': 'سرور۲', 'channel_url': 'https://ca.onetvapi.win:8443/nethls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': 'https://onetvapi.win', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
130,3,شبکه سبلان,Shabake Sabalan,1782140219625.png,https://ncdn.telewebion.ir/sabalan/live/playlist.m3u8,,,,0,1,429643,0,استانی,Regional,,[]
194,18,های ویژن تی‌وی,High Vision TV,1782140219568.png,https://streamer1.connectto.com/HIGHVISION_WEB_1205/tracks-v1a1/mono.m3u8,https://www.connecttotv.com/,,,0,1,426188,0,موزیک,Music,,[]
182,3,شبکه کردستان,Shabake Kordestan,1782140219620.png,https://ncdn.telewebion.ir/kordestan/live/playlist.m3u8,,,,0,1,421217,0,استانی,Regional,,[]
203,17,رادیو فردا,Radio Farda,1782140219468.jpg,https://rferl-ingest.akamaized.net/hls/live/2121768/tvmc01/playlist.m3u8,,,,1,1,417411,0,اخبار,News,,[]
184,3,شبکه تبرستان,Shabake Mazandaran,1782140219628.png,https://ncdn.telewebion.ir/tabarestan/live/playlist.m3u8,,,,0,1,416745,0,استانی,Regional,,[]
554,19,پرشیانا ترکیه,Persiana Turkiye,1782140219432.png,https://turkhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,400770,0,پرشیانا,Persiana,,[]
352,9,درون تی‌وی,Drone Tv,1782140219520.png,https://c5c391eb5d6c43019e76edc4ea5c726b.mediatailor.us-east-1.amazonaws.com/v1/master/f4e8c53a8367a5b58e20ce054ea3ce25a3e904d3/LocalNow_DroneTV/playlist.m3u8,https://amazonaws.com/,,,0,1,395601,0,مستند,Documentary,,[]
347,9,گوتو تراول,Go2 Travel,1782140219564.png,https://go2thls.wns.live/hls/stream.m3u8,,,,0,1,391986,0,مستند,Documentary,,[]
413,25,کومالا تیوی,Komala TV,1782140219593.png,https://komhls.wns.live/hls/stream.m3u8,,,,1,1,386491,0,کوردی,Kurdish,,[]
172,3,شبکه افلاک - لرستان,Shabake Lorestan,1782140219621.png,https://ncdn.telewebion.ir/aflak/live/playlist.m3u8,,,,0,1,383482,0,استانی,Regional,,[]
738,21,تی‌وی ۲,TV 2,1782140219733.png,https://teve2.duhnet.tv/S2/HLS_LIVE/teve2np/playlist.m3u8,,,,0,1,376269,0,ترکی,Turkish,,[]
326,25,فورکورد,4Kurd,1782140219466.png,https://4kuhls.persiana.live/hls/stream.m3u8,http://sal60145.online/,,,0,1,354638,0,کوردی,Kurdish,,[]
710,21,یورو دی,Euro D,1782140219753.png,https://live.duhnet.tv/S2/HLS_LIVE/eurodnp/playlist.m3u8,,,,0,1,349780,0,ترکی,Turkish,,[]
167,3,شبکه فارس,Shabake Fars,1782140219607.png,https://ncdn.telewebion.ir/fars/live/playlist.m3u8,,,,0,1,348127,0,استانی,Regional,,[]
509,18,ای‌ام‌سی,AMC,1782140219489.png,https://amchls.wns.live/hls/stream.m3u8,,,,0,1,346218,0,موزیک,Music,,[]
698,21,تی‌وی 360,360 TV,1782140219458.png,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8,,,,0,1,345325,0,ترکی,Turkish,,[]
507,1,امید ایران,Omid Iran,1782140219657.png,https://oitnhls.wns.live/hls/stream.m3u8,,,,0,1,338112,0,سرگرمی,Entertainment,,[]
510,18,روتانا موزیک,Rotana Music,1782140219680.jpg,https://cdn1.iptvcdn.tv/mcnc/ROTANA_MUSIC/playlist.m3u8?&token=demo,https://www.elahmad.com,,https://www.elahmad.com,0,1,338080,0,موزیک,Music,,[]
636,4,پرشیانا جونیور,Persiana Junior,1782140219663.png,https://junhls.persiana.live/hls/stream.m3u8,http://sal60145.online/,,,0,1,337715,0,کودک و نوجوان,Kids & Teens,,[]
134,3,شبکه آبادان,Shabake Abadan,1782140219598.png,https://ncdn.telewebion.ir/abadan/live/playlist.m3u8,,,,0,1,329363,0,استانی,Regional,,[]
131,3,شبکه ایلام,Shabake ilam,1782140219611.png,https://ncdn.telewebion.ir/ilam/live/playlist.m3u8,,,,0,1,316775,0,استانی,Regional,,[]
15,2,شبکه نسیم,Shabake Nasim,1782140219703.png,https://ncdn.telewebion.ir/nasim/live/playlist.m3u8,,,,0,1,315484,0,سراسری,National,,[]
455,22,شبکه امام حسین(ع) 1,Shabake imam hosein,1782140219573.png,https://fa.imamhusseintv.com/live/ih1.m3u8,,,,1,1,308092,0,مذهبی,Religious,,[]
230,17,پارس تی‌وی,Pars TV,1782140219662.png,https://parshls.wns.live/hls/stream.m3u8,,,,0,1,302230,0,اخبار,News,,[]
173,3,شبکه کرمان,Shabake Keraman,1782140219614.png,https://ncdn.telewebion.ir/kerman/live/playlist.m3u8,,,,0,1,297325,0,استانی,Regional,,[]
641,4,شبکه کارتون,Cartoon Network,1782140219509.png,http://akariko.netgenx.site/stream/jp/cartoon_network/stream-output.m3u8?mode=hls,https://webxzplay.cfd/,,,0,1,289885,0,کودک و نوجوان,Kids & Teens,,[]
546,22,پخش زنده‌ی مکه مکرمه,Mecca,1782140219636.gif,http://m.live.net.sa:1935/live/quran/oui9mobi.m3u8,,,,0,1,286041,0,مذهبی,Religious,,[]
289,17,سی ان ان,CNN,1782140219513.png,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8,,,,0,1,285775,0,اخبار,News,,[]
457,22,کربلا 1,Karbala,1782140219678.png,https://cdna.telewebion.ir/irinn2/episode/0xd9fb898/playlist.m3u8,https://telewebion.com,,,0,1,283952,0,مذهبی,Religious,,[]
637,4,زوو موو,Zoo Moo,1782140219776.png,https://zoomoo-samsungau.amagi.tv/playlist.m3u8,,,,0,1,279442,0,کودک و نوجوان,Kids & Teens,,[]
33,2,فراتر 4k,IRIB UHD,1782140219694.png,https://ncdn.telewebion.ir/faratar/live/playlist.m3u8,https://telewebion.ir/,,https://telewebion.ir,0,1,273400,0,سراسری,National,,[]
827,16,اورنج تی‌وی,Orange TV,1782140219658.png,https://orangehls.wns.live/hls/stream.m3u8,,,,0,1,271695,0,فیلم و سریال,Movies & Series,,[]
137,3,شبکه خلیج فارس,Shabake horomozgan,1782140219615.png,https://ncdn.telewebion.ir/khalijefars/live/playlist.m3u8,,,,0,1,269790,0,استانی,Regional,,[]
21,2,شبکه پویا,Shabake Poya,1782140219707.png,https://ncdn.telewebion.ir/pooya/live/playlist.m3u8,,,,0,1,264168,0,سراسری,National,,[]
755,25,کوردستان ۲۴,Kurdistan 24,1782140219595.png,https://d1x82nydcxndze.cloudfront.net/live/index.m3u8,,,,0,1,263519,0,کوردی,Kurdish,,[]
170,3,شبکه قزوين,Shabake qazvin,1782140219624.png,https://ncdn.telewebion.ir/qazvin/live/playlist.m3u8,,,,0,1,257674,0,استانی,Regional,,[]
31,2,شبکه اميد,Shabake omid,1782140219706.png,https://ncdn.telewebion.ir/omid/live/playlist.m3u8,,,,0,1,254524,0,سراسری,National,,[]
799,18,میفا موزیک,Mifa Music,1782140219456.png,https://main.ardanmi.com/live/l8qJmmdcf9JTiXj7TrDzRQ__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,252336,0,موزیک,Music,,"[{'ID': 722, 'title': 'سرورخارج2', 'channel_url': 'https://main.ardanmi.com/live/l8qJmmdcf9JTiXj7TrDzRQ__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com/', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
132,3,شبکه بوشهر,Shabake boushehr,1782140219604.png,https://ncdn.telewebion.ir/bushehr/live/playlist.m3u8,,,,0,1,248863,0,استانی,Regional,,[]
317,4,دورا,Dora,1782140219518.png,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5f8ecb9524419b0007365a1c/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&content_rating=ROKU_ADS_CONTENT_RATING,,,,0,1,248620,0,کودک و نوجوان,Kids & Teens,,[]
462,6,رادیو همراه,radio hamrah,1782140219648.png,http://66.165.236.130/RadioHamrahMP3,,,,0,1,237833,0,رادیو - موزیک,Radio - Music,,[]
186,3,شبکه مهاباد,Shabake mahabad,1782140219622.png,https://ncdn.telewebion.ir/mahabad/live/playlist.m3u8,,,,0,1,236635,0,استانی,Regional,,[]
318,4,تی ار تی کودک,TRT Cocuk,1782140219741.png,https://tv-trtcocuk.medya.trt.com.tr/master.m3u8,,,,0,1,235923,0,کودک و نوجوان,Kids & Teens,,[]
901,16,داتیس تیوی,Datis TV,1784750863324.jpg,https://dathls.wns.live/hls/stream.m3u8,,,,1,1,234324,0,فیلم و سریال,Movies & Series,,[]
715,21,تی‌وی ۲۴,24 TV,1782140219454.png,https://turkmedya-live.ercdn.net/tv24/tv24.m3u8,https://turkmedya-live.ercdn.net,,,0,1,231001,0,ترکی,Turkish,,[]
133,3,شبکه جهان بین,Shabake jahanbin,1782140219613.png,https://ncdn.telewebion.ir/jahanbin/live/playlist.m3u8,,,,0,1,230184,0,استانی,Regional,,[]
176,3,شبکه زاگرس,Shabake kermanshah,1782140219630.png,https://ncdn.telewebion.ir/zagros/live/playlist.m3u8,,,,0,1,223980,0,استانی,Regional,,[]
26,2,شبکه مستند,Shabake Mostanad,1782140219704.png,https://ncdn.telewebion.ir/mostanad/live/playlist.m3u8,,,,0,1,219710,0,سراسری,National,,[]
574,26,تی ار تی عربی,TRT Arabia,1782140219744.png,https://tv-trtarabi.medya.trt.com.tr/master.m3u8,,,,0,1,219118,0,عربی,Arabic,,[]
183,3,شبکه تابان - یزد,Shabake Yazd,1782140219629.png,https://ncdn.telewebion.ir/taban/live/playlist.m3u8,,,,0,1,214380,0,استانی,Regional,,[]
179,3,شبکه کیش,Shabake kish,1782140219619.png,https://ncdn.telewebion.ir/kish/live/playlist.m3u8,,,,0,1,209796,0,استانی,Regional,,[]
162,20,جم لایف,Gem Life,1782140219552.png,https://gems1.ardanmi.com/live/iVwhrn0Gm_bkmmzrIT1hpw__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,205066,0,شبکه های جم,GEM TV Networks,,"[{'ID': 914, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Life2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 776, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/iVwhrn0Gm_bkmmzrIT1hpw__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
128,3,شبکه البرز,Shabake albourz,1782140219600.png,https://ncdn.telewebion.ir/alborz/live/playlist.m3u8,,,,0,1,198914,0,استانی,Regional,,[]
547,22,شبکه مکه,Makkah TV,1782140219636.gif,https://media2.streambrothers.com:1936/8122/8122/playlist.m3u8,https://makkahtv.tv/,,,0,1,198279,0,مذهبی,Religious,,[]
270,17,بلومبرگ,Bloomberg,1782140219504.png,https://liveproduseast.global.ssl.fastly.net/us/index.m3u8,,,,0,1,198181,0,اخبار,News,,[]
767,25,کوردستان تی‌وی,Kurdistan TV,1782140219593.png,http://84.244.187.150:1935/live/smil:myStream.smil/chunklist.m3u8,,,,0,1,192148,0,کوردی,Kurdish,,[]
247,5,Red bull TV,رد بول تی وی,1782140219459.png,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8,,,,0,1,192090,0,ورزشی,Sports,,[]
136,3,شبکه اترک,Shabake atrak,1782140219601.png,https://ncdn.telewebion.ir/atrak/live/playlist.m3u8,,,,0,1,189493,0,استانی,Regional,,[]
